18/02/2021;450;A;PYG;0,00081430;0,00081690;6639,22000000;6659,70000000
18/02/2021;460;A;UAH;0,19470000;0,19490000;27,82910000;27,86020000
18/02/2021;470;A;JPY;0,05126000;0,05128000;105,77000000;105,80000000
18/02/2021;482;A;GEL;1,62860000;1,64860000;3,29000000;3,33000000
18/02/2021;490;A;ALL;0,05282000;0,05314000;102,06000000;102,68000000
18/02/2021;495;A;HNL;0,22110000;0,22570000;24,03000000;24,53000000
18/02/2021;500;A;SLL;0,00052580;0,00053620;10115,00000000;10315,00000000
18/02/2021;503;A;MDL;0,31010000;0,31190000;17,38850000;17,48850000
18/02/2021;506;A;RON;1,34280000;1,34400000;4,03550000;4,03880000
18/02/2021;510;A;BGN;3,34740000;3,34890000;1,61960000;1,62010000
18/02/2021;530;B;GIP;7,51110000;7,51740000;1,38500000;1,38600000
18/02/2021;535;A;EGP;0,34520000;0,34750000;15,61000000;15,71000000
18/02/2021;540;B;GBP;7,56270000;7,56570000;1,39450000;1,39490000
18/02/2021;545;B;FKP;7,51110000;7,51740000;1,38500000;1,38600000
18/02/2021;560;A;LBP;0,00357100;0,00360200;1505,70000000;1518,70000000
18/02/2021;570;B;SHP;7,50300000;7,50650000;1,38350000;1,38400000
18/02/2021;575;A;SYP;0,00430800;0,00431800;1256,00000000;1259,00000000
18/02/2021;585;A;SZL;0,37010000;0,37050000;14,64100000;14,65200000
18/02/2021;603;A;LSL;0,37000000;0,37050000;14,63880000;14,65880000
18/02/2021;608;A;TMT;1,54950000;1,55410000;3,49000000;3,50000000
18/02/2021;622;A;MZN;0,07231000;0,07305000;74,25000000;75,00000000
18/02/2021;625;A;ERN;0,35800000;0,36160000;15,00000000;15,15000000
18/02/2021;630;A;NGN;0,01421000;0,01425000;380,65000000;381,65000000
18/02/2021;635;A;AOA;0,00824900;0,00837700;647,45500000;657,45500000
18/02/2021;640;A;TWD;0,19400000;0,19410000;27,93900000;27,94900000
